,_year,_state,state_po,state_fips,state_cen,state_ic,office,district,stage,special,candidate,party_detailed,writein,_mode,candidatevotes,totalvotes,unofficial,_version,party_simplified,Results
169,1978,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,ALEX SMITH,DEMOCRAT,False,total,1448187,3184764,False,20210114,DEMOCRAT,0
170,1978,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,BRUCE LEE GREEN,LIBERTARIAN,False,total,16320,3184764,False,20210114,LIBERTARIAN,0
171,1978,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,,,True,total,159,3184764,False,20210114,OTHER,0
172,1978,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,CHARLES H. PEREY,REPUBLICAN,False,total,1698711,3184764,False,20210114,REPUBLICAN,1
173,1978,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,GERALD ROSE,SOCIALIST LABOR,False,total,5465,3184764,False,20210114,OTHER,0
314,1980,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,DAVID C. O'NEAL,REPUBLICAN,False,total,1946296,4580029,False,20210114,REPUBLICAN,0
315,1980,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,ALAN J. DIXON,DEMOCRAT,False,total,2565302,4580029,False,20210114,DEMOCRAT,1
316,1980,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,SIDNEY LENS,CITIZENS,False,total,19213,4580029,False,20210114,OTHER,0
317,1980,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,BRUCE GREEN,LIBERTARIAN,False,total,29328,4580029,False,20210114,LIBERTARIAN,0
318,1980,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,MICHAEL SORIANO,WORKERS WORLD,False,total,5626,4580029,False,20210114,OTHER,0
319,1980,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,,,True,total,96,4580029,False,20210114,OTHER,0
320,1980,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,CHARLES F. WILSON,COMMUNIST,False,total,11453,4580029,False,20210114,OTHER,0
321,1980,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,BURTON LEE ARTZ,SOCIALIST WORKERS,False,total,2715,4580029,False,20210114,OTHER,0
554,1984,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,NELSON GONZALEZ,SOCIALIST WORKERS,False,total,4913,4787335,False,20210114,OTHER,0
555,1984,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,OTHER,,False,total,273,4787335,False,20210114,OTHER,0
556,1984,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,CHARLES H. PERCY,REPUBLICAN,False,total,2308039,4787335,False,20210114,REPUBLICAN,0
557,1984,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,STEVEN I. GIVOT,LIBERTARIAN,False,total,59777,4787335,False,20210114,LIBERTARIAN,0
558,1984,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,PAUL SIMON,DEMOCRAT,False,total,2397165,4787335,False,20210114,DEMOCRAT,1
559,1984,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,MARJORIE H. PRIES,CITIZENS,False,total,12366,4787335,False,20210114,OTHER,0
560,1984,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,ISHMAEL FLORY,COMMUNIST,False,total,4802,4787335,False,20210114,OTHER,0
689,1986,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,ALAN J. DIXON,DEMOCRAT,False,total,2033783,3122883,False,20210114,DEMOCRAT,1
690,1986,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,OMARI MUSA,SOCIALIST WORKERS,False,total,5671,3122883,False,20210114,OTHER,0
691,1986,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,DONALD M. PARRISH JR.,LIBERTARIAN,False,total,13891,3122883,False,20210114,LIBERTARIAN,0
692,1986,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,ELINAR V. DYHRKOPP,ILLINOIS SOLIDARITY,False,total,15804,3122883,False,20210114,OTHER,0
693,1986,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,JUDY KOEHLER,REPUBLICAN,False,total,1053734,3122883,False,20210114,REPUBLICAN,0
921,1990,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,PAUL SIMON,DEMOCRAT,False,total,2115377,3251005,False,20210114,DEMOCRAT,1
922,1990,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,LYNN MARTIN,REPUBLICAN,False,total,1135628,3251005,False,20210114,REPUBLICAN,0
1056,1992,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,JOHN JUSTICE,POPULIST,False,total,8656,4939558,False,20210114,OTHER,0
1057,1992,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,CHARLES A. WINTER,NATURAL LAW,False,total,15118,4939558,False,20210114,OTHER,0
1058,1992,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,RICHARD S. WILLIAMSON,REPUBLICAN,False,total,2126833,4939558,False,20210114,REPUBLICAN,0
1059,1992,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,KATHLEEN KAKU,SOCIALIST WORKERS,False,total,10056,4939558,False,20210114,OTHER,0
1060,1992,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,,,True,total,28,4939558,False,20210114,OTHER,0
1061,1992,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,CAROL MOSELEY-BRAUN,DEMOCRAT,False,total,2631229,4939558,False,20210114,DEMOCRAT,1
1062,1992,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,ALAN J. PORT,NEW ALLIANCE,False,total,12689,4939558,False,20210114,OTHER,0
1063,1992,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,CHAD KOPPIE,CONSERVATIVE,False,total,100422,4939558,False,20210114,OTHER,0
1064,1992,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,ANDREW B. SPIEGEL,LIBERTARIAN,False,total,34527,4939558,False,20210114,LIBERTARIAN,0
1350,1996,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,AL SALVI,REPUBLICAN,False,total,1728824,4250722,False,20210114,REPUBLICAN,0
1351,1996,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,STEVEN H. PERRY,REFORM,False,total,61023,4250722,False,20210114,OTHER,0
1352,1996,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,CHAD KOPPIE,U.S. TAXPAYERS,False,total,17563,4250722,False,20210114,OTHER,0
1353,1996,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,ROBIN J. MILLER,LIBERTARIAN,False,total,41218,4250722,False,20210114,LIBERTARIAN,0
1354,1996,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,,,True,total,4228,4250722,False,20210114,OTHER,0
1355,1996,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,JAMES E. DAVIS,NATURAL LAW,False,total,13838,4250722,False,20210114,OTHER,0
1356,1996,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,RICHARD J. DURBIN,DEMOCRAT,False,total,2384028,4250722,False,20210114,DEMOCRAT,1
1527,1998,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,DON A. TORGERSEN,REFORM,False,total,74704,3394521,False,20210114,OTHER,0
1528,1998,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,RAYMOND W. STALKER,U.S. TAXPAYERS,False,total,280,3394521,False,20210114,OTHER,0
1529,1998,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,PETER G. FITZGERALD,REPUBLICAN,False,total,1709041,3394521,False,20210114,REPUBLICAN,1
1530,1998,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,CAROL MOSELEY-BRAUN,DEMOCRAT,False,total,1610496,3394521,False,20210114,DEMOCRAT,0
1843,2002,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,JIM DURKIN,REPUBLICAN,False,total,1325703,3486851,False,20210114,REPUBLICAN,0
1844,2002,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,STEVEN BURGAUER,LIBERTARIAN,False,total,57382,3486851,False,20210114,LIBERTARIAN,0
1845,2002,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,RICHARD J. DURBIN,DEMOCRAT,False,total,2103766,3486851,False,20210114,DEMOCRAT,1
2012,2004,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,JERRY KOHN,LIBERTARIAN,False,total,69253,5141520,False,20210114,LIBERTARIAN,0
2013,2004,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,ALAN KEYES,REPUBLICAN,False,total,1390690,5141520,False,20210114,REPUBLICAN,0
2014,2004,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,BARACK OBAMA,DEMOCRAT,False,total,3597456,5141520,False,20210114,DEMOCRAT,1
2015,2004,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,ALBERT J. FRANZEN,INDEPENDENT,False,total,81164,5141520,False,20210114,OTHER,0
2016,2004,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,,,True,total,2957,5141520,False,20210114,OTHER,0
2317,2008,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,STEVE SAUERBERG,REPUBLICAN,False,total,1520621,5329884,False,20210114,REPUBLICAN,0
2318,2008,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,CHAD N. KOPPIE,CONSTITUTION,False,total,24059,5329884,False,20210114,OTHER,0
2319,2008,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,KATHY CUMMINGS,GREEN,False,total,119135,5329884,False,20210114,OTHER,0
2320,2008,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,,,True,total,1,5329884,False,20210114,OTHER,0
2321,2008,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,LARRY A. STAFFORD,LIBERTARIAN,False,total,50224,5329884,False,20210114,LIBERTARIAN,0
2322,2008,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,RICHARD J. DURBIN,DEMOCRAT,False,total,3615844,5329884,False,20210114,DEMOCRAT,1
2527,2010,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,True,,,True,total,561,3704473,False,20210114,OTHER,0
2528,2010,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,True,,,True,total,468,3704473,False,20210114,OTHER,0
2529,2010,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,True,,,True,total,12,3704473,False,20210114,OTHER,0
2530,2010,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,True,,,True,total,3,3704473,False,20210114,OTHER,0
2531,2010,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,True,MIKE LABNO,LIBERTARIAN,False,total,87247,3704473,False,20210114,LIBERTARIAN,0
2532,2010,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,True,,,True,total,15,3704473,False,20210114,OTHER,0
2533,2010,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,True,LEALAN M. JONES,GREEN,False,total,117914,3704473,False,20210114,OTHER,0
2534,2010,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,True,,,True,total,9,3704473,False,20210114,OTHER,0
2535,2010,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,True,,,True,total,19,3704473,False,20210114,OTHER,0
2536,2010,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,True,,,True,total,16,3704473,False,20210114,OTHER,0
2537,2010,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,True,"ALEXANDER ""ALEXI"" GIANNOULIAS",DEMOCRAT,False,total,1719478,3704473,False,20210114,DEMOCRAT,0
2538,2010,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,True,MARK STEVEN KIRK,REPUBLICAN,False,total,1778698,3704473,False,20210114,REPUBLICAN,1
2539,2010,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,True,COREY DABNEY,,True,total,33,3704473,False,20210114,OTHER,0
2897,2014,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,RICHARD J. DURBIN,DEMOCRAT,False,total,1929637,3603519,False,20210114,DEMOCRAT,1
2898,2014,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,SHARON HANSEN,LIBERTARIAN,False,total,135316,3603519,False,20210114,LIBERTARIAN,0
2899,2014,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,"JAMES D. ""JIM"" OBERWEIS",REPUBLICAN,False,total,1538522,3603519,False,20210114,REPUBLICAN,0
2900,2014,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,,,True,total,12,3603519,False,20210114,OTHER,0
2901,2014,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,,,True,total,1,3603519,False,20210114,OTHER,0
2902,2014,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,,,True,total,31,3603519,False,20210114,OTHER,0
3115,2016,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,SCOTT SUMMERS,GREEN,False,total,117619,5491878,False,20210114,OTHER,0
3116,2016,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,KENTON MCMILLEN,LIBERTARIAN,False,total,175988,5491878,False,20210114,LIBERTARIAN,0
3117,2016,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,,,True,total,42,5491878,False,20210114,OTHER,0
3118,2016,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,MARK KIRK,REPUBLICAN,False,total,2184692,5491878,False,20210114,REPUBLICAN,0
3119,2016,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,TAMMY DUCKWORTH,DEMOCRAT,False,total,3012940,5491878,False,20210114,DEMOCRAT,1
3120,2016,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,,,True,total,77,5491878,False,20210114,OTHER,0
3121,2016,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,,,True,total,106,5491878,False,20210114,OTHER,0
3122,2016,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,,,True,total,408,5491878,False,20210114,OTHER,0
3123,2016,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,,,True,total,5,5491878,False,20210114,OTHER,0
3124,2016,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,,,True,total,1,5491878,False,20210114,OTHER,0
3488,2020,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,RICHARD J. DURBIN,DEMOCRAT,False,total,3278930,5968901,False,20210114,DEMOCRAT,1
3489,2020,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,MARK C. CURRAN JR.,REPUBLICAN,False,total,2319870,5968901,False,20210114,REPUBLICAN,0
3490,2020,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,WILLIE L. WILSON,WILLIE WILSON PARTY,False,total,237699,5968901,False,20210114,OTHER,0
3491,2020,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,DANNY MALOUF ,LIBERTARIAN,False,total,75673,5968901,False,20210114,LIBERTARIAN,0
3492,2020,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,DAVID F. BLACK,GREEN,False,total,56711,5968901,False,20210114,OTHER,0
3493,2020,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,KEVIN KEELY,,True,total,10,5968901,False,20210114,OTHER,0
3494,2020,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,LOWELL MARTIN SEIDA,,True,total,6,5968901,False,20210114,OTHER,0
3495,2020,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,ALBERT A. SCHAAL,,True,total,2,5968901,False,20210114,OTHER,0
174,1978,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,ROGER W. JEPSEN,REPUBLICAN,False,total,421598,824576,False,20210114,REPUBLICAN,1
175,1978,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,BEN L. OLSON,LIBERTARIAN,False,total,3689,824576,False,20210114,LIBERTARIAN,0
176,1978,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,DICK CLARK,DEMOCRAT,False,total,395066,824576,False,20210114,DEMOCRAT,0
177,1978,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,GERALD LEO BAKER,INDEPENDENT,False,total,4223,824576,False,20210114,OTHER,0
324,1980,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,CHARLES E. GRASSLEY,REPUBLICAN,False,total,683014,1276986,False,20210114,REPUBLICAN,1
325,1980,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,GARRY DE YOUNG,BY PETITION,False,total,5858,1276986,False,20210114,OTHER,0
326,1980,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,JOHN INGRAM HENDERSON,BY PETITION,False,total,2336,1276986,False,20210114,OTHER,0
327,1980,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,ROBERT V. HENGERER,LIBERTARIAN,False,total,4233,1276986,False,20210114,LIBERTARIAN,0
328,1980,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,JOHN CULVER,DEMOCRAT,False,total,581545,1276986,False,20210114,DEMOCRAT,0
561,1984,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,ROGER W. JEPSEN,REPUBLICAN,False,total,564381,1292700,False,20210114,REPUBLICAN,0
562,1984,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,GARRY DE YOUNG,INDEPENDENT,False,total,11014,1292700,False,20210114,OTHER,0
563,1984,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,OTHER,,False,total,422,1292700,False,20210114,OTHER,0
564,1984,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,TOM HARKIN,DEMOCRAT,False,total,716883,1292700,False,20210114,DEMOCRAT,1
698,1986,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,JOHN MASTERS,NOMINATED BY PETITION,False,total,3370,891762,False,20210114,OTHER,0
699,1986,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,CHARLES E. GRASSLEY,REPUBLICAN,False,total,588880,891762,False,20210114,REPUBLICAN,1
